0.0,0.5018997,0
0.05,8.840805,0
0.1,16.50166,0
0.15,24.50933,0
0.2,34.12016,0
0.25,40.53208,0
0.3,48.60854,0
0.35,58.04891,0
0.4,64.5967,0
0.45,74.15775,0
0.5,81.85489,0
0.0,0.5018997,2
0.05,8.505577,2
0.1,17.31388,2
0.15,24.52263,2
0.2,32.53391,2
0.25,41.8287,2
0.3,48.57395,2
0.35,57.53732,2
0.4,65.60219,2
0.45,72.65567,2
0.5,82.57893,2
0.0,0.5018997,4
0.05,8.519073,4
0.1,16.60503,4
0.15,24.56842,4
0.2,33.54339,4
0.25,40.62576,4
0.3,48.66003,4
0.35,58.5947,4
0.4,64.74017,4
0.45,73.55228,4
0.5,82.7302,4
0.0,0.5018997,6
0.05,8.904091,6
0.1,16.57634,6
0.15,24.61841,6
0.2,34.14676,6
0.25,40.71185,6
0.3,48.76151,6
0.35,58.52571,6
0.4,64.87605,6
0.45,74.27252,6
0.5,82.40047,6
0.0,0.5018997,8
0.05,8.530472,8
0.1,16.56284,8
0.15,24.61651,8
0.2,32.63348,8
0.25,42.08735,8
0.3,48.71552,8
0.35,56.76329,8
0.4,66.70955,8
0.45,72.86832,8
0.5,82.18612,8
0.0,0.5018997,10
0.05,8.519073,10
0.1,17.25649,10
0.15,24.56482,10
0.2,32.58959,10
0.25,42.3173,10
0.3,48.65054,10
0.35,57.25188,10
0.4,66.08888,10
0.45,72.77444,10
0.5,82.7131,10
0.0,0.5018997,12
0.05,8.538071,12
0.1,16.57444,12
0.15,25.82515,12
0.2,32.66218,12
0.25,40.70805,12
0.3,49.92056,12
0.35,56.80928,12
0.4,66.37622,12
0.45,73.74384,12
0.5,80.99458,12
0.0,0.5018997,14
0.05,8.547768,14
0.1,17.40206,14
0.15,24.6509,14
0.2,32.70437,14
0.25,41.65824,14
0.3,48.821,14
0.35,58.22298,14
0.4,65.56,14
0.45,73.02169,14
0.5,83.00024,14
0.0,0.5018997,16
0.05,8.538071,16
0.1,16.57634,16
0.15,25.82705,16
0.2,32.66408,16
0.25,40.71375,16
0.3,50.07943,16
0.35,56.81688,16
0.4,66.18846,16
0.45,73.95819,16
0.5,81.00027,16
0.0,0.5018997,18
0.05,8.53997,18
0.1,16.57824,18
0.15,25.82895,18
0.2,32.66618,18
0.25,40.89771,18
0.3,49.70791,18
0.35,56.82448,18
0.4,66.57348,18
0.45,73.58097,18
0.5,81.02897,18
0.0,0.5018997,20
0.05,8.919289,20
0.1,16.58794,20
0.15,24.6357,20
0.2,33.17377,20
0.25,40.73884,20
0.3,50.13721,20
0.35,57.02593,20
0.4,64.92223,20
0.45,74.88769,20
0.5,81.05596,20
0.0,0.5018997,22
0.05,8.932785,22
0.1,16.56114,22
0.15,24.59921,22
0.2,33.21596,22
0.25,40.67575,22
0.3,49.98595,22
0.35,58.26936,22
0.4,64.81715,22
0.45,74.19633,22
0.5,82.33778,22
0.0,0.5018997,24
0.05,8.540169,24
0.1,16.58224,24
0.15,25.83675,24
0.2,32.67777,24
0.25,40.72934,24
0.3,49.98785,24
