0.0,50.72919,0
0.05,50.72919,0
0.1,50.72919,0
0.15,50.72919,0
0.2,50.72919,0
0.25,50.72919,0
0.3,50.72919,0
0.35,50.72919,0
0.4,50.72919,0
0.45,50.72919,0
0.5,50.72919,0
0.55,50.72919,0
0.6,50.72919,0
0.65,50.72919,0
0.7,50.72919,0
0.75,50.72919,0
0.8,50.72919,0
0.85,50.72919,0
0.9,50.72919,0
0.95,50.72919,0
1.0,50.72919,0
0.0,50.45114,2
0.05,50.45114,2
0.1,50.45114,2
0.15,50.45114,2
0.2,50.45114,2
0.25,50.45114,2
0.3,50.45114,2
0.35,50.45114,2
0.4,50.45114,2
0.45,50.45114,2
0.5,50.45114,2
0.55,50.45114,2
0.6,50.45114,2
0.65,50.45114,2
0.7,50.45114,2
0.75,50.45114,2
0.8,50.45114,2
0.85,50.45114,2
0.9,50.45114,2
0.95,50.45114,2
1.0,50.45114,2
0.0,50.11168,4
0.05,50.11168,4
0.1,50.11168,4
0.15,50.11168,4
0.2,50.11168,4
0.25,50.11168,4
0.3,50.11168,4
0.35,50.11168,4
0.4,50.11168,4
0.45,50.11168,4
0.5,50.11168,4
0.55,50.11168,4
0.6,50.11168,4
0.65,50.11168,4
0.7,50.11168,4
0.75,50.11168,4
0.8,50.11168,4
0.85,50.11168,4
0.9,50.11168,4
0.95,50.11168,4
1.0,50.11168,4
0.0,49.43856,6
0.05,49.43856,6
0.1,49.43856,6
0.15,49.43856,6
0.2,49.43856,6
0.25,49.43856,6
0.3,49.43856,6
0.35,49.43856,6
0.4,49.43856,6
0.45,49.43856,6
0.5,49.43856,6
0.55,49.43856,6
0.6,49.43856,6
0.65,49.43856,6
0.7,49.43856,6
0.75,49.43856,6
0.8,49.43856,6
0.85,49.43856,6
0.9,49.43856,6
0.95,49.43856,6
1.0,49.43856,6
0.0,48.65422,8
0.05,48.65422,8
0.1,48.65422,8
0.15,48.65422,8
0.2,48.65422,8
0.25,48.65422,8
0.3,48.65422,8
0.35,48.65422,8
0.4,48.65422,8
0.45,48.65422,8
0.5,48.65422,8
0.55,48.65422,8
0.6,48.65422,8
0.65,48.65422,8
0.7,48.65422,8
0.75,48.65422,8
0.8,48.65422,8
0.85,48.65422,8
0.9,48.65422,8
0.95,48.65422,8
1.0,48.65422,8
0.0,48.26495,10
0.05,48.26495,10
0.1,48.26495,10
0.15,48.26495,10
0.2,48.26495,10
0.25,48.26495,10
0.3,48.26495,10
0.35,48.26495,10
0.4,48.26495,10
0.45,48.26495,10
0.5,48.26495,10
0.55,48.26495,10
0.6,48.26495,10
0.65,48.26495,10
0.7,48.26495,10
0.75,48.26495,10
0.8,48.26495,10
0.85,48.26495,10
0.9,48.26495,10
0.95,48.26495,10
1.0,48.26495,10
0.0,46.63485,12
0.05,46.63485,12
0.1,46.63485,12
0.15,46.63485,12
0.2,46.63485,12
0.25,46.63485,12
0.3,46.63485,12
0.35,46.63485,12
0.4,46.63485,12
0.45,46.63485,12
0.5,46.63485,12
0.55,46.63485,12
0.6,46.63485,12
0.65,46.63485,12
0.7,46.63485,12
0.75,46.63485,12
0.8,46.63485,12
0.85,46.63485,12
0.9,46.63485,12
0.95,46.63485,12
1.0,46.69046,12
0.0,45.23301,14
0.05,45.17739,14
0.1,45.23301,14
0.15,45.17739,14
0.2,45.17739,14
0.25,45.17739,14
0.3,45.17739,14
0.35,45.17739,14
0.4,45.17739,14
0.45,45.23301,14
0.5,45.17739,14
0.55,45.23301,14
0.6,45.23301,14
0.65,45.23301,14
0.7,45.23301,14
0.75,45.23301,14
0.8,45.23301,14
0.85,45.17739,14
0.9,45.17739,14
0.95,45.23301,14
1.0,45.23301,14
0.0,44.16481,16
0.05,44.16481,16
0.1,44.16481,16
0.15,44.16481,16
0.2,44.16481,16
0.25,44.16481,16
0.3,44.16481,16
0.35,44.16481,16
0.4,44.16481,16
0.45,44.16481,16
0.5,44.16481,16
0.55,44.16481,16
0.6,44.16481,16
0.65,44.16481,16
0.7,44.16481,16
0.75,44.16481,16
0.8,44.16481,16
0.85,44.16481,16
0.9,44.16481,16
0.95,44.16481,16
1.0,44.16481,16
0.0,42.70735,18
0.05,42.70735,18
0.1,42.70735,18
0.15,42.70735,18
0.2,42.70735,18
0.25,42.70735,18
0.3,42.70735,18
0.35,42.70735,18
0.4,42.70735,18
0.45,42.70735,18
0.5,42.70735,18
0.55,42.70735,18
0.6,42.70735,18
0.65,42.70735,18
0.7,42.70735,18
0.75,42.70735,18
0.8,42.70735,18
0.85,42.70735,18
0.9,42.70735,18
0.95,42.70735,18
1.0,42.70735,18
0.0,41.08307,20
0.05,41.08307,20
0.1,41.13868,20
0.15,41.08307,20
0.2,41.08307,20
0.25,41.08307,20
0.3,41.08307,20
0.35,41.08307,20
0.4,41.08307,20
0.45,41.08307,20
0.5,41.08307,20
0.55,41.08307,20
0.6,41.08307,20
0.65,41.08307,20
0.7,41.08307,20
0.75,41.08307,20
0.8,41.08307,20
0.85,41.08307,20
0.9,41.08307,20
0.95,41.08307,20
1.0,41.08307,20
0.0,39.6198,22
0.05,39.56419,22
0.1,39.6198,22
0.15,39.6198,22
0.2,39.56419,22
0.25,39.56419,22
0.3,39.6198,22
0.35,39.6198,22
0.4,39.6198,22
0.45,39.6198,22
0.5,39.6198,22
0.55,39.6198,22
0.6,39.56419,22
0.65,39.6198,22
0.7,39.6198,22
0.75,39.6198,22
0.8,39.6198,22
0.85,39.6198,22
0.9,39.6198,22
0.95,39.6198,22
1.0,39.6198,22
0.0,37.82869,24
0.05,37.82869,24
0.1,37.82869,24
0.15,37.82869,24
0.2,37.82869,24
0.25,37.82869,24
0.3,37.82869,24
0.35,37.82869,24
0.4,37.82869,24
0.45,37.82869,24
0.5,37.82869,24
0.55,37.82869,24
0.6,37.82869,24
0.65,37.82869,24
0.7,37.82869,24
0.75,37.82869,24
0.8,37.82869,24
0.85,37.82869,24
0.9,37.82869,24
0.95,37.82869,24
1.0,37.82869,24
0.0,36.19859,26
0.05,36.19859,26
0.1,36.19859,26
0.15,36.19859,26
0.2,36.19859,26
0.25,36.19859,26
0.3,36.19859,26
0.35,36.19859,26
0.4,36.19859,26
0.45,36.19859,26
0.5,36.19859,26
0.55,36.19859,26
0.6,36.19859,26
0.65,36.19859,26
0.7,36.19859,26
0.75,36.19859,26
0.8,36.19859,26
0.85,36.19859,26
0.9,36.19859,26
0.95,36.19859,26
1.0,36.19859,26
0.0,34.79675,28
0.05,34.79675,28
0.1,34.79675,28
0.15,34.79675,28
0.2,34.79675,28
0.25,34.79675,28
0.3,34.79675,28
0.35,34.79675,28
0.4,34.79675,28
0.45,34.79675,28
0.5,34.79675,28
0.55,34.79675,28
0.6,34.79675,28
0.65,34.79675,28
0.7,34.79675,28
0.75,34.79675,28
0.8,34.79675,28
0.85,34.79675,28
0.9,34.79675,28
0.95,34.79675,28
1.0,34.79675,28
0.0,32.94421,30
0.05,32.94421,30
0.1,32.94421,30
0.15,32.94421,30
0.2,32.94421,30
0.25,32.94421,30
0.3,32.94421,30
0.35,32.94421,30
0.4,32.94421,30
0.45,32.94421,30
0.5,32.94421,30
0.55,32.94421,30
0.6,32.94421,30
0.65,32.94421,30
0.7,32.94421,30
0.75,32.94421,30
0.8,32.94421,30
0.85,32.94421,30
0.9,32.94421,30
0.95,32.94421,30
1.0,32.94421,30
0.0,30.75802,32
0.05,30.75802,32
0.1,30.75802,32
0.15,30.75802,32
0.2,30.75802,32
0.25,30.75802,32
0.3,30.75802,32
0.35,30.75802,32
0.4,30.75802,32
0.45,30.75802,32
0.5,30.75802,32
0.55,30.75802,32
0.6,30.75802,32
0.65,30.75802,32
0.7,30.75802,32
0.75,30.75802,32
0.8,30.75802,32
0.85,30.75802,32
0.9,30.75802,32
0.95,30.75802,32
1.0,30.75802,32
0.0,29.40598,34
0.05,29.40598,34
0.1,29.40598,34
0.15,29.40598,34
0.2,29.40598,34
0.25,29.40598,34
0.3,29.40598,34
0.35,29.40598,34
0.4,29.40598,34
0.45,29.40598,34
0.5,29.40598,34
0.55,29.40598,34
0.6,29.40598,34
0.65,29.40598,34
0.7,29.40598,34
0.75,29.40598,34
0.8,29.40598,34
0.85,29.40598,34
0.9,29.40598,34
0.95,29.40598,34
1.0,29.40598,34
0.0,27.78169,36
0.05,27.78169,36
0.1,27.78169,36
0.15,27.78169,36
0.2,27.78169,36
0.25,27.78169,36
0.3,27.78169,36
0.35,27.78169,36
0.4,27.78169,36
0.45,27.78169,36
0.5,27.78169,36
0.55,27.78169,36
0.6,27.78169,36
0.65,27.78169,36
0.7,27.78169,36
0.75,27.78169,36
0.8,27.78169,36
0.85,27.78169,36
0.9,27.78169,36
0.95,27.78169,36
1.0,27.78169,36
0.0,26.37984,38
0.05,26.37984,38
0.1,26.37984,38
0.15,26.37984,38
0.2,26.37984,38
0.25,26.37984,38
0.3,26.37984,38
0.35,26.37984,38
0.4,26.37984,38
0.45,26.37984,38
0.5,26.37984,38
0.55,26.37984,38
0.6,26.37984,38
0.65,26.37984,38
0.7,26.37984,38
0.75,26.37984,38
0.8,26.37984,38
0.85,26.37984,38
0.9,26.37984,38
0.95,26.37984,38
1.0,26.37984,38
0.0,25.58969,40
0.05,25.58969,40
0.1,25.58969,40
0.15,25.58969,40
0.2,25.58969,40
0.25,25.58969,40
0.3,25.58969,40
0.35,25.58969,40
0.4,25.58969,40
0.45,25.58969,40
