0.0,50.50675,0
0.05,50.50675,0
0.1,50.50675,0
0.15,50.50675,0
0.2,50.50675,0
0.25,50.50675,0
0.3,50.50675,0
0.35,50.50675,0
0.4,50.50675,0
0.45,50.50675,0
0.5,50.50675,0
0.55,50.50675,0
0.6,50.50675,0
0.65,50.50675,0
0.7,50.50675,0
0.75,50.50675,0
0.8,50.50675,0
0.85,50.50675,0
0.9,50.50675,0
0.95,50.50675,0
1.0,50.50675,0
0.0,50.17309,2
0.05,50.17309,2
0.1,50.17309,2
0.15,50.17309,2
0.2,50.17309,2
0.25,50.17309,2
0.3,50.17309,2
0.35,50.17309,2
0.4,50.17309,2
0.45,50.17309,2
0.5,50.17309,2
0.55,50.2287,2
0.6,50.17309,2
0.65,50.17309,2
0.7,50.17309,2
0.75,50.17309,2
0.8,50.2287,2
0.85,50.17309,2
0.9,50.17309,2
0.95,50.2287,2
1.0,50.17309,2
0.0,49.83363,4
0.05,49.83363,4
0.1,49.83363,4
0.15,49.83363,4
0.2,49.83363,4
0.25,49.83363,4
0.3,49.83363,4
0.35,49.83363,4
0.4,49.83363,4
0.45,49.83363,4
0.5,49.83363,4
0.55,49.83363,4
0.6,49.83363,4
0.65,49.83363,4
0.7,49.83363,4
0.75,49.83363,4
0.8,49.83363,4
0.85,49.83363,4
0.9,49.83363,4
0.95,49.83363,4
1.0,49.83363,4
0.0,49.16051,6
0.05,49.16051,6
0.1,49.16051,6
0.15,49.16051,6
0.2,49.16051,6
0.25,49.16051,6
0.3,49.16051,6
0.35,49.16051,6
0.4,49.16051,6
0.45,49.16051,6
0.5,49.16051,6
0.55,49.16051,6
0.6,49.16051,6
0.65,49.16051,6
0.7,49.16051,6
0.75,49.16051,6
0.8,49.16051,6
0.85,49.16051,6
0.9,49.16051,6
0.95,49.16051,6
1.0,49.16051,6
0.0,48.43178,8
0.05,48.43178,8
0.1,48.43178,8
0.15,48.43178,8
0.2,48.43178,8
0.25,48.43178,8
0.3,48.43178,8
0.35,48.43178,8
0.4,48.43178,8
0.45,48.43178,8
0.5,48.43178,8
0.55,48.43178,8
0.6,48.43178,8
0.65,48.43178,8
0.7,48.43178,8
0.75,48.43178,8
0.8,48.43178,8
0.85,48.43178,8
0.9,48.43178,8
0.95,48.43178,8
1.0,48.43178,8
0.0,47.59183,10
0.05,47.53622,10
0.1,47.59183,10
0.15,47.59183,10
0.2,47.59183,10
0.25,47.59183,10
0.3,47.59183,10
0.35,47.59183,10
0.4,47.59183,10
0.45,47.59183,10
0.5,47.59183,10
0.55,47.59183,10
0.6,47.59183,10
0.65,47.53622,10
0.7,47.59183,10
0.75,47.59183,10
0.8,47.59183,10
0.85,47.59183,10
0.9,47.59183,10
0.95,47.59183,10
1.0,47.53622,10
0.0,46.3012,12
0.05,46.3012,12
0.1,46.3012,12
0.15,46.3012,12
0.2,46.3012,12
0.25,46.3012,12
0.3,46.3012,12
0.35,46.3012,12
0.4,46.3012,12
0.45,46.3012,12
0.5,46.3012,12
0.55,46.3012,12
0.6,46.3012,12
0.65,46.3012,12
0.7,46.3012,12
0.75,46.3012,12
0.8,46.3012,12
0.85,46.3012,12
0.9,46.24559,12
0.95,46.3012,12
1.0,46.3012,12
0.0,45.12179,14
0.05,45.12179,14
0.1,45.12179,14
0.15,45.12179,14
0.2,45.12179,14
0.25,45.12179,14
0.3,45.12179,14
0.35,45.12179,14
0.4,45.12179,14
0.45,45.12179,14
0.5,45.12179,14
0.55,45.12179,14
0.6,45.12179,14
0.65,45.12179,14
0.7,45.12179,14
0.75,45.12179,14
0.8,45.12179,14
0.85,45.12179,14
0.9,45.12179,14
0.95,45.12179,14
1.0,45.12179,14
0.0,43.94237,16
0.05,43.94237,16
0.1,43.94237,16
0.15,43.94237,16
0.2,43.94237,16
